,Channel,B,T,Isotope,G,sigma
360,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,0.001,H,4.77357164244619E-18,0.000262913796152817
361,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,0.001,T,1.27016426696445E-16,0.00699567816676057
362,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.001,H,1.52986898590472E-18,8.42605270913151E-05
363,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.001,T,4.53967793532483E-17,0.00250031642695909
364,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,0.001,H,4.12518613762727E-19,2.27202696118913E-05
365,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,0.001,T,1.32230008743088E-17,0.000728282639666225
366,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,0.001,H,1.00785349605156E-19,5.5509502833609E-06
367,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,0.001,T,3.38123878960565E-18,0.000186228340634860
368,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,0.001,H,2.31678690735956E-20,1.27601570965196E-06
369,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,0.001,T,8.02647262310144E-19,4.42073680908423E-05
370,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,0.001,H,5.19063529266971E-21,2.85884392538676E-07
371,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,0.001,T,1.83253682643477E-19,1.00930550479998E-05
372,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,0.001,H,1.14960367708653E-21,6.33166713423769E-08
373,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,0.001,T,4.09209653707907E-20,2.25380221639646E-06
374,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.001,H,2.52511897107596E-22,1.39075866908508E-08
375,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.001,T,9.05368293702757E-21,4.98649298351812E-07
376,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622070,0.001,H,5.53900254150911E-23,3.05071400236071E-09
377,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622070,0.001,T,1.99384116021537E-21,1.0981470220259E-07
378,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031880,0.001,H,1.22394467500127E-23,6.74111472265885E-10
379,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031880,0.001,T,4.38849698092025E-22,2.4170505589556E-08
380,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683800,0.001,H,2.70926196437547E-24,1.49217902480537E-10
381,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683800,0.001,T,9.70441524924473E-23,5.34489653393942E-09
382,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127800,0.001,H,6.07580396831154E-25,3.34636788895149E-11
383,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127800,0.001,T,2.16098813220142E-23,1.19020648653576E-09
384,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579610,0.001,H,1.37615969928313E-25,7.57946874482517E-12
385,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579610,0.001,T,4.87012420536695E-24,2.6823161742946E-10
386,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.001,H,3.15908796103951E-26,1.73992949185516E-12
387,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.001,T,1.11527857073201E-24,6.14261489639614E-11
388,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.001,H,9.97759000759673E-18,0.000549535287588016
389,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.001,T,5.47446281908455E-17,0.00301516748772498
390,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220700,0.001,H,1.14733785016508E-17,0.000631918764923225
391,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220700,0.001,T,6.43991465789707E-17,0.00354690897388574
392,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318800,0.001,H,1.346745860543E-17,0.000741746627410007
393,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318800,0.001,T,8.25257610605019E-17,0.00454526772529976
394,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683800,0.001,H,1.70295690164771E-17,0.000937936826412434
395,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683800,0.001,T,1.0778599604865E-16,0.00593652458073115
396,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612780,0.001,H,2.02076093672335E-17,0.00111297361553581
397,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612780,0.001,T,1.46559226930135E-16,0.00807203611878299
398,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579610,0.001,H,2.49785923913446E-17,0.00137574483847003
399,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579610,0.001,T,1.99427663587858E-16,0.0109838686876609
400,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.001,H,2.92291192983959E-17,0.00160985092265355
401,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.001,T,2.67006006269615E-16,0.0147058781059739
402,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622070,0.001,H,3.2336030896713E-17,0.00178097015659599
403,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622070,0.001,T,3.36949211098864E-16,0.0185581369331460
404,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318800,0.001,H,3.3272412100185E-17,0.00183254318310342
405,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318800,0.001,T,3.97017890814686E-16,0.0218665369733896
406,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168380,0.001,H,3.05277263796052E-17,0.00168137424795483
407,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168380,0.001,T,4.16901420178784E-16,0.0229616612487952
408,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127800,0.001,H,2.41875347799741E-17,0.00133217579307609
409,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127800,0.001,T,3.74921653385548E-16,0.0206495434728559
410,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579610,0.001,H,1.63213052249895E-17,0.000898927812607804
411,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579610,0.001,T,2.82233653625227E-16,0.0155445705720387
412,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.001,H,9.65393286404712E-18,0.000531709237276766
413,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.001,T,1.81076117504159E-16,0.00997312138825170
414,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622070,0.001,H,5.15894086596183E-18,0.000284138759987871
415,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622070,0.001,T,1.02523423807187E-16,0.00564667812001637
416,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318800,0.001,H,2.60126849208838E-18,0.000143269950740113
417,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318800,0.001,T,5.3583697947437E-17,0.00295122698358567
418,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683800,0.001,H,1.26040179891605E-18,6.94190946427371E-05
419,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683800,0.001,T,2.67454583059295E-17,0.00147305843501605
420,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127800,0.001,H,6.02799637110155E-19,3.32003691958746E-05
421,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127800,0.001,T,1.29832832396636E-17,0.000715079722008317
422,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579610,0.001,H,2.86748995325968E-19,1.5793261849009E-05
423,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579610,0.001,T,6.20467010808202E-18,0.000341734343627825
424,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.001,H,1.35899009576752E-19,7.48490379478672E-06
425,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.001,T,2.94728578827818E-18,0.000162327530198411
426,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622070,0.001,H,6.42358276654092E-20,3.53791386524084E-06
427,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622070,0.001,T,1.39693765731006E-18,7.69390741319226E-05
428,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031880,0.001,H,3.04463286075617E-20,1.67689110643119E-06
429,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031880,0.001,T,6.62071632417966E-19,3.64648902838923E-05
430,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683800,0.001,H,1.46281664741108E-20,8.05674883826194E-07
431,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683800,0.001,T,3.14666564440121E-19,1.73308765796427E-05
432,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127800,0.001,H,7.05136966358416E-21,3.88367977940245E-07
433,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127800,0.001,T,1.50828951217507E-19,8.3071995362411E-06
434,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579610,0.001,H,3.46178013863992E-21,1.90664312985956E-07
435,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579610,0.001,T,7.31269391150327E-20,4.02760922090547E-06
436,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.001,H,1.72079862007034E-21,9.47763501849069E-08
437,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.001,T,3.60062711726598E-20,1.98311581942879E-06
438,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.01,H,1.94470789937136E-16,0.00338707106897786
439,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.01,T,4.10598428769941E-15,0.0715133650407856
440,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220700,0.01,H,1.9851630059737E-16,0.00345753117314543
441,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220700,0.01,T,4.19895084265511E-15,0.0731325507744106
442,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318800,0.01,H,2.04540563455779E-16,0.00356245493288453
443,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318800,0.01,T,4.33798130944117E-15,0.0755540253408983
444,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683800,0.01,H,2.13583930837894E-16,0.00371996202192345
445,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683800,0.01,T,4.5478461449912E-15,0.0792092123904139
446,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612780,0.01,H,2.27379886802132E-16,0.00396024429429180
447,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612780,0.01,T,4.86688623665683E-15,0.0847658898979925
448,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579610,0.01,H,2.48748523945017E-16,0.00433241891585604
449,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579610,0.01,T,5.36451573664844E-15,0.0934330346297867
450,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.01,H,2.81345094361102E-16,0.00490014891088465
451,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.01,T,6.1512389793033E-15,0.107135285416911
452,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622070,0.01,H,3.32509970204758E-16,0.00579128053416809
453,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622070,0.01,T,7.42982450214572E-15,0.129404234059704
454,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318800,0.01,H,4.11425246893828E-16,0.00716573708191150
455,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318800,0.01,T,9.54558012106686E-15,0.166254059414924
456,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168380,0.01,H,5.29187164555172E-16,0.00921678024611641
457,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168380,0.01,T,1.30650611480869E-14,0.227552377626566
458,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127800,0.01,H,6.93622109909668E-16,0.0120807211306020
459,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127800,0.01,T,1.88180765084754E-14,0.327751856904950
460,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579610,0.01,H,8.99070121598729E-16,0.0156589809648732
461,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579610,0.01,T,2.79020258496785E-14,0.485965756357900
462,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,H,1.13467815000786E-15,0.0197625336727191
463,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,T,4.17973616411197E-14,0.727978913542776
464,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622070,0.01,H,1.39366794276409E-15,0.0242733233624652
465,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622070,0.01,T,6.2866590940616E-14,1.09493878977433
466,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318800,0.01,H,1.67906467602922E-15,0.0292440391122988
467,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318800,0.01,T,9.48121089431031E-14,1.65132949423289
468,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683800,0.01,H,1.99678314467135E-15,0.0347776980929899
469,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683800,0.01,T,1.42559423877238E-13,2.48293792800878
470,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127800,0.01,H,2.34802570363215E-15,0.0408952415556068
471,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127800,0.01,T,2.08964155981344E-13,3.63950003703169
472,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579610,0.01,H,2.72844436727009E-15,0.0475209412307293
473,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579610,0.01,T,2.82370353447866E-13,4.91800570774401
474,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,H,3.11736481581314E-15,0.0542947153271880
475,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,T,3.20708367155505E-13,5.58573363291568
476,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,0.01,H,3.47010113534607E-15,0.0604382754127615
477,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,0.01,T,2.91298266670274E-13,5.07350194752241
478,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,0.01,H,3.70297738718688E-15,0.0644942491428882
479,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,0.01,T,2.38573101809258E-13,4.15519498447896
480,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,0.01,H,3.70278954191797E-15,0.0644909774676099
481,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,0.01,T,2.06958856619725E-13,3.60457401315645
482,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,0.01,H,3.39379466273244E-15,0.0591092560476993
483,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,0.01,T,1.80108480203304E-13,3.13692469070231
484,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,0.01,H,2.87999445977421E-15,0.0501604684007867
485,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,0.01,T,1.36956606673492E-13,2.38535442941903
486,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,H,2.34796846965826E-15,0.0408942447193354
487,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,T,9.45709179265985E-14,1.64712870338731
488,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,H,2.44247260676495E-16,0.00425402103103441
489,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,T,3.37452827890258E-15,0.0587736960836810
490,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220700,0.01,H,2.45444292073864E-16,0.00427486956266219
491,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220700,0.01,T,3.40862976509261E-15,0.0593676369902856
492,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318800,0.01,H,2.47095542903304E-16,0.00430362917182423
493,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318800,0.01,T,3.45774735940896E-15,0.0602231113920736
494,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683800,0.01,H,2.49524714068593E-16,0.00434593771275320
495,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683800,0.01,T,3.5296248952198E-15,0.0614749925724452
496,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612780,0.01,H,2.53084641658817E-16,0.00440794048320732
497,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612780,0.01,T,3.6313798649335E-15,0.0632472449202318
498,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579610,0.01,H,2.57188177024687E-16,0.00447941119571257
499,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579610,0.01,T,3.76777218044782E-15,0.0656227711679463
500,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,H,2.60452955452135E-16,0.00453627339368999
501,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,T,3.94564599968717E-15,0.0687207750752115
502,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622070,0.01,H,2.61929072450384E-16,0.00456198272094070
503,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622070,0.01,T,4.1524899521222E-15,0.0723233478179469
504,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318800,0.01,H,2.56150061804306E-16,0.00446133048533773
505,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318800,0.01,T,4.33635324140832E-15,0.0755256695033240
506,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168380,0.01,H,2.36107190784365E-16,0.00411224655045558
507,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168380,0.01,T,4.37849444111463E-15,0.0762596369972773
508,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127800,0.01,H,1.97413066514897E-16,0.00343831629648316
509,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127800,0.01,T,4.12736215275581E-15,0.0718857003836536
510,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579610,0.01,H,1.46094073036436E-16,0.00254450042749766
511,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579610,0.01,T,3.53160827822599E-15,0.0615095368821646
512,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,H,9.60602542282684E-17,0.00167306826943214
513,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,T,2.74975713662776E-15,0.0478921428107428
514,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622070,0.01,H,5.82061201507013E-17,0.00101376800939421
515,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622070,0.01,T,2.00770984168706E-15,0.0349680068758841
516,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318800,0.01,H,3.35880861546873E-17,0.000584999088622269
517,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318800,0.01,T,1.42156602625347E-15,0.0247592204552747
518,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683800,0.01,H,1.8885678133945E-17,0.000328929265141519
519,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683800,0.01,T,9.97989636229192E-16,0.0173818485804697
